date,product_id,daily_sales,inventory_level
2022-08-27,P004,119.44,165.51
2022-08-28,P004,116.17,169.03
2022-08-29,P004,115.88,179.0
2022-08-30,P004,108.52,168.59
2022-08-31,P004,106.46,166.5
2022-09-01,P004,100.56,154.41
2022-09-02,P004,114.67,166.93
2022-09-03,P004,111.12,165.32
2022-09-04,P004,114.56,177.8
2022-09-05,P004,110.39,174.8
2022-09-06,P004,100.09,146.03
2022-09-07,P004,108.19,171.82
2022-09-08,P004,97.74,147.23
2022-09-09,P004,105.53,166.22
2022-09-10,P004,123.42,177.51
2022-09-11,P004,113.94,185.59
2022-09-12,P004,111.83,163.65
2022-09-13,P004,99.87,157.66
2022-09-14,P004,106.55,168.61
2022-09-15,P004,108.11,155.37
2022-09-16,P004,113.66,168.94
2022-09-17,P004,118.66,171.99
2022-09-18,P004,117.37,168.23
2022-09-19,P004,109.41,161.01
2022-09-20,P004,100.68,167.8
2022-09-21,P004,108.95,158.96
2022-09-22,P004,107.31,168.98
2022-09-23,P004,104.79,163.94
2022-09-24,P004,115.42,157.45
2022-09-25,P004,114.91,176.1
2022-09-26,P004,105.6,147.46
2022-09-27,P004,106.48,168.76
2022-09-28,P004,98.59,149.52
2022-09-29,P004,96.91,152.99
2022-09-30,P004,100.01,143.07
2022-10-01,P004,105.76,162.99
2022-10-02,P004,114.48,179.75
2022-10-03,P004,111.88,159.81
2022-10-04,P004,100.22,150.15
2022-10-05,P004,105.08,165.62
2022-10-06,P004,102.35,163.15
2022-10-07,P004,112.5,144.16
2022-10-08,P004,114.23,190.39
2022-10-09,P004,112.2,173.48
2022-10-10,P004,113.32,176.29
2022-10-11,P004,98.17,152.74
2022-10-12,P004,104.71,142.16
2022-10-13,P004,97.46,160.21
2022-10-14,P004,114.91,165.26
2022-10-15,P004,113.7,175.14
2022-10-16,P004,123.72,177.54
2022-10-17,P004,106.36,164.74
2022-10-18,P004,102.17,150.42
2022-10-19,P004,104.28,168.93
2022-10-20,P004,110.66,154.77
2022-10-21,P004,119.99,198.44
2022-10-22,P004,116.59,194.97
2022-10-23,P004,129.02,201.34
2022-10-24,P004,112.03,180.79
2022-10-25,P004,113.53,168.69
2022-10-26,P004,97.08,164.74
2022-10-27,P004,106.92,161.95
2022-10-28,P004,96.72,137.19
2022-10-29,P004,110.43,181.46
2022-10-30,P004,121.63,188.92
2022-10-31,P004,106.77,162.45
2022-11-01,P004,110.4,154.15
2022-11-02,P004,109.1,159.23
2022-11-03,P004,102.34,140.13
2022-11-04,P004,105.94,171.39
2022-11-05,P004,115.32,155.29
2022-11-06,P004,114.08,172.94
2022-11-07,P004,115.1,162.66
2022-11-08,P004,109.54,151.28
2022-11-09,P004,102.94,161.32
2022-11-10,P004,116.54,169.2
2022-11-11,P004,108.61,172.99
2022-11-12,P004,127.71,171.03
2022-11-13,P004,114.84,163.26
2022-11-14,P004,117.38,149.5
2022-11-15,P004,117.29,151.45
2022-11-16,P004,112.85,186.83
2022-11-17,P004,105.28,182.11
2022-11-18,P004,117.58,174.51
2022-11-19,P004,123.24,171.0
2022-11-20,P004,119.22,172.24
2022-11-21,P004,122.04,186.78
2022-11-22,P004,122.79,173.64
2022-11-23,P004,110.33,168.71
2022-11-24,P004,112.66,168.53
2022-11-25,P004,119.77,170.08
2022-11-26,P004,113.45,164.19
2022-11-27,P004,126.75,185.68
2022-11-28,P004,113.78,160.01
2022-11-29,P004,109.63,170.15
2022-11-30,P004,122.05,173.33
2022-12-01,P004,109.34,166.61
2022-12-02,P004,112.91,182.75
2022-12-03,P004,130.76,185.08
2022-12-04,P004,119.94,185.14
2022-12-05,P004,118.86,156.94
2022-12-06,P004,122.34,173.64
2022-12-07,P004,111.02,167.3
2022-12-08,P004,103.19,178.43
2022-12-09,P004,122.33,158.73
2022-12-10,P004,123.2,178.23
2022-12-11,P004,136.61,207.18
2022-12-12,P004,119.67,167.82
2022-12-13,P004,122.93,176.8
2022-12-14,P004,123.2,182.52
2022-12-15,P004,109.25,167.09
2022-12-16,P004,119.71,191.37
2022-12-17,P004,129.72,190.21
2022-12-18,P004,124.05,193.33
2022-12-19,P004,126.76,179.16
2022-12-20,P004,117.11,165.7
2022-12-21,P004,112.93,166.67
2022-12-22,P004,116.5,160.91
2022-12-23,P004,123.16,184.0
2022-12-24,P004,130.24,182.38
2022-12-25,P004,127.48,176.76
2022-12-26,P004,123.68,184.67
2022-12-27,P004,119.63,164.19
2022-12-28,P004,116.02,179.72
2022-12-29,P004,115.47,166.69
2022-12-30,P004,126.57,194.16
2022-12-31,P004,120.27,172.34
2023-01-01,P004,128.59,190.91
2023-01-02,P004,127.24,185.03
2023-01-03,P004,117.11,180.55
2023-01-04,P004,127.97,185.06
2023-01-05,P004,120.12,159.49
2023-01-06,P004,127.59,193.68
2023-01-07,P004,130.16,185.28
2023-01-08,P004,134.78,198.67
2023-01-09,P004,123.52,186.43
2023-01-10,P004,123.12,171.39
2023-01-11,P004,114.46,161.31
2023-01-12,P004,120.23,182.78
2023-01-13,P004,113.06,166.03
2023-01-14,P004,128.17,193.53
2023-01-15,P004,145.53,199.75
2023-01-16,P004,137.67,203.9
2023-01-17,P004,133.92,194.15
2023-01-18,P004,130.26,189.14
2023-01-19,P004,127.78,180.04
2023-01-20,P004,127.54,185.86
2023-01-21,P004,130.55,198.47
2023-01-22,P004,145.45,200.91
2023-01-23,P004,134.88,196.2
2023-01-24,P004,142.77,199.24
2023-01-25,P004,121.54,178.79
2023-01-26,P004,137.36,210.6
2023-01-27,P004,131.09,199.1
2023-01-28,P004,586.16,203.34
2023-01-29,P004,150.5,208.64
2023-01-30,P004,130.09,179.07
2023-01-31,P004,126.62,180.89
2023-02-01,P004,119.24,178.33
2023-02-02,P004,119.84,184.34
2023-02-03,P004,137.71,201.2
2023-02-04,P004,139.01,183.92
2023-02-05,P004,142.28,208.05
2023-02-06,P004,141.2,196.31
2023-02-07,P004,119.99,166.12
2023-02-08,P004,134.75,204.12
2023-02-09,P004,126.7,197.33
2023-02-10,P004,138.46,197.09
2023-02-11,P004,145.45,208.54
2023-02-12,P004,151.71,215.38
2023-02-13,P004,138.73,208.69
2023-02-14,P004,119.88,183.16
2023-02-15,P004,128.84,171.56
2023-02-16,P004,131.44,207.54
2023-02-17,P004,130.48,197.13
2023-02-18,P004,144.01,194.92
2023-02-19,P004,142.69,188.4
2023-02-20,P004,530.64,193.71
2023-02-21,P004,137.98,191.2
2023-02-22,P004,126.42,185.72
2023-02-23,P004,129.08,192.52
2023-02-24,P004,135.17,185.51
2023-02-25,P004,151.78,196.62
2023-02-26,P004,145.83,205.69
2023-02-27,P004,142.38,193.05
2023-02-28,P004,132.48,189.94
2023-03-01,P004,133.72,176.29
2023-03-02,P004,,194.21
2023-03-03,P004,142.92,206.07
2023-03-04,P004,149.55,211.61
2023-03-05,P004,150.75,198.87
2023-03-06,P004,134.63,178.95
2023-03-07,P004,130.85,187.0
2023-03-08,P004,130.67,192.28
2023-03-09,P004,129.21,189.26
2023-03-10,P004,133.55,184.43
2023-03-11,P004,135.07,194.05
2023-03-12,P004,139.88,210.9
2023-03-13,P004,142.19,200.24
2023-03-14,P004,136.47,176.14
2023-03-15,P004,127.9,185.93
2023-03-16,P004,134.77,211.21
2023-03-17,P004,138.03,181.16
2023-03-18,P004,153.52,209.81
2023-03-19,P004,147.63,201.36
2023-03-20,P004,148.52,205.48
2023-03-21,P004,138.69,196.63
2023-03-22,P004,124.8,192.2
2023-03-23,P004,134.27,191.12
2023-03-24,P004,133.71,202.49
2023-03-25,P004,146.79,201.61
2023-03-26,P004,144.56,197.05
2023-03-27,P004,147.03,196.34
2023-03-28,P004,129.79,167.61
2023-03-29,P004,133.63,192.39
2023-03-30,P004,138.56,215.1
2023-03-31,P004,146.85,207.43
2023-04-01,P004,143.09,205.96
2023-04-02,P004,149.35,201.22
2023-04-03,P004,146.03,199.59
2023-04-04,P004,147.27,213.12
2023-04-05,P004,124.78,200.87
2023-04-06,P004,129.75,200.62
2023-04-07,P004,158.29,222.34
2023-04-08,P004,146.07,202.42
2023-04-09,P004,137.89,195.99
2023-04-10,P004,141.4,189.86
2023-04-11,P004,121.31,162.83
2023-04-12,P004,135.02,179.75
2023-04-13,P004,139.94,196.44
2023-04-14,P004,135.83,188.91
2023-04-15,P004,144.69,186.0
2023-04-16,P004,154.56,210.19
2023-04-17,P004,134.14,186.96
2023-04-18,P004,129.72,173.99
2023-04-19,P004,131.89,184.19
2023-04-20,P004,130.23,183.02
2023-04-21,P004,139.17,189.0
2023-04-22,P004,139.53,204.8
2023-04-23,P004,149.87,186.84
2023-04-24,P004,143.28,179.43
2023-04-25,P004,140.45,196.48
2023-04-26,P004,133.94,190.9
2023-04-27,P004,135.43,195.48
2023-04-28,P004,131.68,182.29
2023-04-29,P004,149.47,196.29
2023-04-30,P004,145.97,201.89
2023-05-01,P004,142.52,194.1
2023-05-02,P004,142.75,214.26
2023-05-03,P004,127.7,180.46
2023-05-04,P004,141.56,197.02
2023-05-05,P004,148.25,229.0
2023-05-06,P004,150.23,204.28
2023-05-07,P004,141.24,202.8
2023-05-08,P004,129.54,192.01
2023-05-09,P004,142.06,205.37
2023-05-10,P004,131.78,190.68
2023-05-11,P004,128.04,185.98
2023-05-12,P004,145.66,202.67
2023-05-13,P004,139.56,189.8
2023-05-14,P004,143.57,202.83
2023-05-15,P004,144.78,221.07
2023-05-16,P004,127.85,195.95
2023-05-17,P004,129.38,188.42
2023-05-18,P004,137.95,202.51
2023-05-19,P004,138.76,186.07
2023-05-20,P004,151.06,204.46
2023-05-21,P004,151.75,217.23
2023-05-22,P004,140.48,211.36
2023-05-23,P004,119.29,167.58
2023-05-24,P004,122.16,173.33
2023-05-25,P004,134.74,212.55
2023-05-26,P004,126.92,183.88
2023-05-27,P004,140.32,214.55
2023-05-28,P004,145.66,203.73
2023-05-29,P004,147.92,206.38
2023-05-30,P004,514.04,181.45
2023-05-31,P004,123.56,188.99
2023-06-01,P004,128.45,198.03
2023-06-02,P004,136.92,182.57
2023-06-03,P004,139.93,192.4
2023-06-04,P004,148.48,213.63
2023-06-05,P004,132.85,187.55
2023-06-06,P004,131.21,182.27
2023-06-07,P004,128.61,194.7
2023-06-08,P004,124.86,191.89
2023-06-09,P004,138.33,189.84
2023-06-10,P004,140.22,198.34
2023-06-11,P004,,189.29
2023-06-12,P004,137.25,184.3
2023-06-13,P004,131.17,188.42
2023-06-14,P004,120.56,176.88
2023-06-15,P004,121.88,168.22
2023-06-16,P004,139.04,187.88
2023-06-17,P004,141.52,186.87
2023-06-18,P004,132.88,193.43
2023-06-19,P004,135.54,171.86
2023-06-20,P004,113.03,158.92
2023-06-21,P004,119.26,156.63
2023-06-22,P004,129.78,189.97
2023-06-23,P004,129.28,167.25
2023-06-24,P004,136.75,193.06
2023-06-25,P004,119.24,191.64
2023-06-26,P004,130.42,203.15
2023-06-27,P004,127.62,165.56
2023-06-28,P004,123.81,182.79
2023-06-29,P004,128.09,174.2
2023-06-30,P004,127.07,171.13
2023-07-01,P004,133.34,188.21
2023-07-02,P004,127.65,195.93
2023-07-03,P004,129.84,191.84
2023-07-04,P004,116.31,165.16
2023-07-05,P004,108.22,171.27
2023-07-06,P004,114.1,147.66
2023-07-07,P004,135.67,184.14
2023-07-08,P004,131.01,178.77
2023-07-09,P004,135.25,192.03
2023-07-10,P004,126.28,180.25
2023-07-11,P004,111.43,166.02
2023-07-12,P004,123.22,177.48
2023-07-13,P004,105.88,162.1
2023-07-14,P004,121.6,183.0
2023-07-15,P004,130.62,188.11
2023-07-16,P004,133.63,186.79
2023-07-17,P004,123.33,183.34
2023-07-18,P004,109.48,173.74
2023-07-19,P004,111.14,161.58
2023-07-20,P004,112.76,168.17
2023-07-21,P004,118.64,186.26
2023-07-22,P004,135.12,180.09
2023-07-23,P004,123.34,197.38
2023-07-24,P004,127.87,170.48
2023-07-25,P004,119.84,172.39
2023-07-26,P004,120.1,166.6
2023-07-27,P004,114.86,192.74
2023-07-28,P004,126.44,177.41
2023-07-29,P004,126.7,177.69
2023-07-30,P004,131.67,183.96
2023-07-31,P004,115.5,172.46
2023-08-01,P004,101.53,154.25
2023-08-02,P004,115.09,169.76
2023-08-03,P004,116.75,137.46
2023-08-04,P004,123.06,179.63
2023-08-05,P004,123.11,179.29
2023-08-06,P004,136.54,202.93
2023-08-07,P004,120.32,189.41
2023-08-08,P004,118.46,172.59
2023-08-09,P004,114.98,179.15
2023-08-10,P004,123.08,168.07
2023-08-11,P004,116.93,180.61
2023-08-12,P004,120.99,171.26
2023-08-13,P004,117.28,161.43
2023-08-14,P004,131.07,185.22
2023-08-15,P004,117.17,187.17
2023-08-16,P004,112.86,170.67
2023-08-17,P004,130.21,201.18
2023-08-18,P004,119.55,168.06
2023-08-19,P004,115.88,182.35
2023-08-20,P004,123.9,173.38
2023-08-21,P004,114.74,172.99
2023-08-22,P004,111.12,169.28
2023-08-23,P004,106.6,169.21
2023-08-24,P004,106.89,165.39
2023-08-25,P004,108.16,156.77
2023-08-26,P004,132.19,196.99
2023-08-27,P004,,199.15
2023-08-28,P004,118.23,168.39
2023-08-29,P004,117.05,154.7
2023-08-30,P004,110.88,171.87
2023-08-31,P004,111.13,163.82
2023-09-01,P004,119.72,174.41
2023-09-02,P004,122.56,184.12
2023-09-03,P004,127.21,178.64
2023-09-04,P004,123.27,176.58
2023-09-05,P004,112.68,167.68
2023-09-06,P004,105.96,176.66
2023-09-07,P004,117.91,174.21
2023-09-08,P004,112.03,155.67
2023-09-09,P004,123.41,167.45
2023-09-10,P004,125.01,182.4
2023-09-11,P004,114.46,159.17
2023-09-12,P004,106.25,146.63
2023-09-13,P004,104.58,166.93
2023-09-14,P004,105.23,168.07
2023-09-15,P004,105.63,157.94
2023-09-16,P004,116.66,175.6
2023-09-17,P004,123.66,181.54
2023-09-18,P004,125.28,187.31
2023-09-19,P004,114.03,176.07
2023-09-20,P004,90.73,120.68
2023-09-21,P004,111.69,165.28
2023-09-22,P004,110.71,171.89
2023-09-23,P004,123.01,174.91
2023-09-24,P004,121.73,178.09
2023-09-25,P004,116.31,179.82
2023-09-26,P004,109.9,166.71
2023-09-27,P004,106.04,177.12
2023-09-28,P004,115.78,183.05
2023-09-29,P004,113.85,168.66
2023-09-30,P004,126.74,180.76
2023-10-01,P004,127.42,154.92
2023-10-02,P004,121.47,174.2
2023-10-03,P004,99.82,142.29
2023-10-04,P004,112.93,171.14
2023-10-05,P004,105.06,162.58
2023-10-06,P004,118.38,181.34
2023-10-07,P004,114.54,184.51
2023-10-08,P004,114.85,170.59
2023-10-09,P004,129.54,208.34
2023-10-10,P004,105.04,163.37
2023-10-11,P004,113.38,156.28
2023-10-12,P004,108.82,159.2
2023-10-13,P004,111.91,164.18
2023-10-14,P004,120.48,182.4
2023-10-15,P004,114.55,161.08
2023-10-16,P004,118.02,171.05
2023-10-17,P004,104.75,159.14
2023-10-18,P004,104.63,156.14
2023-10-19,P004,114.18,178.3
2023-10-20,P004,116.5,178.92
2023-10-21,P004,112.43,180.1
2023-10-22,P004,128.08,180.77
2023-10-23,P004,118.71,186.73
2023-10-24,P004,108.66,151.02
2023-10-25,P004,112.18,154.29
2023-10-26,P004,108.36,152.22
2023-10-27,P004,108.74,164.83
2023-10-28,P004,133.2,201.23
2023-10-29,P004,123.68,173.66
2023-10-30,P004,119.1,170.34
2023-10-31,P004,110.36,164.2
2023-11-01,P004,115.68,177.41
2023-11-02,P004,107.14,158.36
2023-11-03,P004,107.42,158.09
2023-11-04,P004,119.03,161.57
2023-11-05,P004,132.76,183.04
2023-11-06,P004,125.62,193.4
2023-11-07,P004,112.32,169.23
2023-11-08,P004,117.93,166.53
2023-11-09,P004,115.89,184.25
2023-11-10,P004,116.23,166.38
2023-11-11,P004,123.27,193.47
2023-11-12,P004,127.96,198.0
2023-11-13,P004,116.85,173.41
2023-11-14,P004,115.12,156.13
2023-11-15,P004,112.8,191.7
2023-11-16,P004,102.57,162.44
2023-11-17,P004,118.01,170.77
2023-11-18,P004,123.78,189.34
2023-11-19,P004,133.51,196.54
2023-11-20,P004,112.15,181.26
2023-11-21,P004,114.2,163.58
2023-11-22,P004,109.48,168.67
2023-11-23,P004,119.89,164.03
2023-11-24,P004,120.34,183.01
2023-11-25,P004,137.86,193.63
2023-11-26,P004,132.82,191.63
2023-11-27,P004,122.28,176.82
2023-11-28,P004,119.47,172.96
2023-11-29,P004,111.81,159.12
2023-11-30,P004,120.86,184.77
2023-12-01,P004,114.21,185.1
2023-12-02,P004,123.75,174.18
2023-12-03,P004,133.21,194.74
2023-12-04,P004,133.74,194.06
2023-12-05,P004,106.48,162.56
2023-12-06,P004,123.85,164.59
2023-12-07,P004,116.56,159.54
2023-12-08,P004,112.6,160.79
2023-12-09,P004,112.4,147.01
2023-12-10,P004,123.03,193.11
2023-12-11,P004,128.02,187.69
2023-12-12,P004,121.05,176.75
2023-12-13,P004,,155.27
2023-12-14,P004,115.88,153.65
2023-12-15,P004,119.05,175.02
2023-12-16,P004,129.73,205.44
2023-12-17,P004,134.22,183.24
2023-12-18,P004,131.34,195.98
2023-12-19,P004,118.54,169.75
2023-12-20,P004,124.63,181.18
2023-12-21,P004,117.3,185.45
2023-12-22,P004,122.33,174.87
2023-12-23,P004,130.82,179.92
2023-12-24,P004,142.34,212.52
2023-12-25,P004,131.03,187.49
2023-12-26,P004,,187.9
2023-12-27,P004,126.66,175.81
2023-12-28,P004,135.77,205.84
2023-12-29,P004,130.7,189.44
2023-12-30,P004,143.37,203.72
2023-12-31,P004,144.0,201.32
2021-01-01,P005,89.34,190.52
2021-01-02,P005,104.31,184.53
2021-01-03,P005,99.17,211.94
2021-01-04,P005,87.37,191.48
2021-01-05,P005,79.62,167.59
2021-01-06,P005,75.3,167.43
2021-01-07,P005,91.21,193.52
2021-01-08,P005,87.14,193.94
2021-01-09,P005,102.39,197.51
2021-01-10,P005,103.25,211.5
2021-01-11,P005,98.0,180.07
2021-01-12,P005,94.37,183.94
2021-01-13,P005,88.65,168.0
2021-01-14,P005,73.27,164.3
2021-01-15,P005,94.13,209.21
2021-01-16,P005,105.16,225.74
2021-01-17,P005,114.28,216.63
2021-01-18,P005,110.51,204.13
2021-01-19,P005,85.55,183.34
2021-01-20,P005,87.59,192.32
2021-01-21,P005,82.11,166.48
2021-01-22,P005,107.16,201.43
2021-01-23,P005,110.65,225.0
2021-01-24,P005,108.49,198.04
2021-01-25,P005,103.33,195.84
2021-01-26,P005,103.95,204.08
2021-01-27,P005,98.87,201.7
2021-01-28,P005,100.36,194.11
2021-01-29,P005,102.67,203.44
2021-01-30,P005,104.36,210.43
2021-01-31,P005,112.86,232.47
2021-02-01,P005,109.08,207.82
2021-02-02,P005,96.36,195.94
2021-02-03,P005,91.32,206.59
2021-02-04,P005,102.02,196.53
2021-02-05,P005,111.71,198.47
2021-02-06,P005,103.73,206.23
2021-02-07,P005,108.44,219.2
2021-02-08,P005,108.03,211.64
2021-02-09,P005,102.14,201.17
2021-02-10,P005,92.0,177.51
2021-02-11,P005,108.21,207.63
2021-02-12,P005,105.93,218.26
2021-02-13,P005,113.06,200.72
2021-02-14,P005,122.2,219.75
2021-02-15,P005,104.84,200.97
2021-02-16,P005,100.28,193.31
2021-02-17,P005,89.18,191.66
2021-02-18,P005,97.42,201.86
2021-02-19,P005,95.99,200.31
2021-02-20,P005,115.87,206.1
2021-02-21,P005,115.65,199.19
2021-02-22,P005,107.33,209.96
2021-02-23,P005,101.65,196.59
2021-02-24,P005,102.68,221.06
2021-02-25,P005,93.03,211.87
2021-02-26,P005,107.51,227.41
2021-02-27,P005,116.91,207.51
2021-02-28,P005,103.75,209.44
2021-03-01,P005,114.39,223.1
2021-03-02,P005,93.47,201.05
2021-03-03,P005,98.64,195.1
2021-03-04,P005,94.07,206.87
2021-03-05,P005,116.05,216.06
2021-03-06,P005,106.93,208.21
2021-03-07,P005,105.67,190.29
2021-03-08,P005,112.19,218.63
2021-03-09,P005,102.1,199.5
2021-03-10,P005,91.37,196.02
2021-03-11,P005,105.23,207.58
2021-03-12,P005,96.51,198.32
2021-03-13,P005,108.62,208.16
2021-03-14,P005,113.05,220.92
2021-03-15,P005,117.11,215.12
2021-03-16,P005,113.24,198.68
2021-03-17,P005,107.86,213.55
2021-03-18,P005,101.97,193.88
2021-03-19,P005,94.68,181.44
2021-03-20,P005,,207.72
2021-03-21,P005,126.06,228.89
2021-03-22,P005,120.39,219.43
2021-03-23,P005,108.91,187.58
2021-03-24,P005,94.74,190.91
2021-03-25,P005,100.35,212.04
2021-03-26,P005,121.43,216.91
2021-03-27,P005,107.64,205.99
2021-03-28,P005,110.86,221.29
2021-03-29,P005,119.13,227.09
2021-03-30,P005,104.0,214.22
2021-03-31,P005,95.21,167.49
2021-04-01,P005,113.06,230.4
2021-04-02,P005,112.95,219.32
2021-04-03,P005,456.72,238.8
2021-04-04,P005,111.17,203.35
2021-04-05,P005,126.03,208.39
2021-04-06,P005,106.68,206.75
2021-04-07,P005,110.89,208.14
2021-04-08,P005,109.43,215.97
2021-04-09,P005,107.2,217.95
2021-04-10,P005,113.51,212.64
2021-04-11,P005,126.81,224.4
2021-04-12,P005,122.57,227.8
2021-04-13,P005,95.58,193.02
2021-04-14,P005,105.8,202.4
2021-04-15,P005,103.3,213.67
2021-04-16,P005,104.06,216.66
2021-04-17,P005,118.05,228.89
2021-04-18,P005,109.9,208.22
2021-04-19,P005,110.83,189.44
2021-04-20,P005,101.86,200.38
2021-04-21,P005,99.28,191.7
2021-04-22,P005,103.34,202.05
2021-04-23,P005,103.88,197.17
2021-04-24,P005,125.61,225.4
2021-04-25,P005,120.61,210.22
2021-04-26,P005,124.03,211.22
2021-04-27,P005,105.29,217.51
2021-04-28,P005,98.55,188.86
2021-04-29,P005,113.86,213.87
2021-04-30,P005,106.02,215.56
2021-05-01,P005,114.59,223.73
2021-05-02,P005,121.43,229.38
2021-05-03,P005,105.26,208.29
2021-05-04,P005,109.92,217.16
2021-05-05,P005,104.72,218.45
2021-05-06,P005,110.28,214.53
2021-05-07,P005,114.15,195.77
2021-05-08,P005,122.75,217.46
2021-05-09,P005,115.71,222.68
2021-05-10,P005,106.75,200.48
2021-05-11,P005,117.52,233.73
2021-05-12,P005,91.25,190.62
2021-05-13,P005,93.27,194.12
2021-05-14,P005,111.34,222.58
2021-05-15,P005,123.81,221.98
2021-05-16,P005,116.61,218.37
2021-05-17,P005,116.99,225.98
2021-05-18,P005,91.93,177.21
2021-05-19,P005,96.43,193.58
2021-05-20,P005,89.58,197.87
2021-05-21,P005,111.6,212.26
2021-05-22,P005,103.73,218.41
2021-05-23,P005,106.73,190.97
2021-05-24,P005,112.99,196.09
2021-05-25,P005,109.17,216.87
2021-05-26,P005,97.35,206.0
2021-05-27,P005,103.09,201.16
2021-05-28,P005,108.98,212.98
2021-05-29,P005,110.54,217.99
2021-05-30,P005,106.63,198.49
2021-05-31,P005,112.07,205.0
2021-06-01,P005,,207.13
2021-06-02,P005,102.4,211.44
2021-06-03,P005,100.27,188.61
2021-06-04,P005,97.45,195.47
2021-06-05,P005,114.66,212.22
2021-06-06,P005,111.86,216.04
2021-06-07,P005,104.45,204.36
2021-06-08,P005,98.43,192.97
2021-06-09,P005,91.53,204.01
2021-06-10,P005,102.34,196.95
2021-06-11,P005,94.55,191.63
2021-06-12,P005,103.15,187.23
2021-06-13,P005,108.47,201.34
2021-06-14,P005,115.59,220.75
2021-06-15,P005,105.08,208.29
2021-06-16,P005,84.37,190.36
2021-06-17,P005,103.65,209.16
2021-06-18,P005,109.68,230.56
2021-06-19,P005,100.58,193.1
2021-06-20,P005,93.82,177.63
2021-06-21,P005,103.97,193.47
2021-06-22,P005,103.98,196.94
2021-06-23,P005,102.25,192.5
2021-06-24,P005,88.8,189.73
2021-06-25,P005,110.57,223.1
2021-06-26,P005,92.72,208.12
2021-06-27,P005,105.2,210.25
2021-06-28,P005,100.36,221.77
2021-06-29,P005,102.61,199.05
2021-06-30,P005,98.94,182.61
2021-07-01,P005,98.19,208.73
2021-07-02,P005,90.4,172.01
2021-07-03,P005,109.71,202.16
2021-07-04,P005,108.91,214.11
2021-07-05,P005,91.27,190.25
2021-07-06,P005,81.73,179.82
2021-07-07,P005,95.81,184.01
2021-07-08,P005,89.83,189.72
2021-07-09,P005,89.23,199.27
2021-07-10,P005,101.73,201.92
2021-07-11,P005,106.48,198.18
2021-07-12,P005,99.25,186.78
2021-07-13,P005,83.28,175.18
2021-07-14,P005,99.35,203.28
2021-07-15,P005,95.39,198.83
2021-07-16,P005,93.39,185.39
2021-07-17,P005,99.67,177.57
2021-07-18,P005,104.93,209.13
2021-07-19,P005,91.46,182.48
2021-07-20,P005,93.02,199.91
2021-07-21,P005,78.56,170.99
2021-07-22,P005,87.45,177.57
2021-07-23,P005,86.91,188.44
2021-07-24,P005,93.26,216.84
2021-07-25,P005,111.18,218.67
2021-07-26,P005,97.13,198.5
2021-07-27,P005,90.88,194.47
2021-07-28,P005,73.04,155.53
2021-07-29,P005,82.87,171.65
2021-07-30,P005,95.28,170.17
2021-07-31,P005,99.74,217.04
2021-08-01,P005,87.0,202.28
2021-08-02,P005,96.65,200.58
2021-08-03,P005,90.48,191.83
2021-08-04,P005,91.47,175.95
2021-08-05,P005,81.2,179.0
2021-08-06,P005,77.75,195.67
2021-08-07,P005,91.3,192.61
2021-08-08,P005,92.07,186.42
2021-08-09,P005,98.57,180.99
2021-08-10,P005,70.74,184.54
2021-08-11,P005,79.85,179.15
2021-08-12,P005,92.48,174.91
2021-08-13,P005,90.06,180.81
2021-08-14,P005,101.49,188.71
2021-08-15,P005,87.65,186.33
2021-08-16,P005,83.41,185.48
2021-08-17,P005,94.55,189.52
2021-08-18,P005,82.06,189.83
2021-08-19,P005,83.47,184.26
2021-08-20,P005,82.26,192.88
2021-08-21,P005,95.69,192.12
2021-08-22,P005,89.62,220.07
2021-08-23,P005,99.16,193.52
2021-08-24,P005,101.34,192.3
2021-08-25,P005,83.42,173.16
2021-08-26,P005,,176.03
2021-08-27,P005,72.88,155.69
2021-08-28,P005,84.12,187.06
2021-08-29,P005,104.99,185.94
2021-08-30,P005,85.05,186.67
2021-08-31,P005,81.96,168.45
2021-09-01,P005,83.69,179.88
2021-09-02,P005,90.1,196.15
2021-09-03,P005,86.18,209.22
2021-09-04,P005,,180.34
2021-09-05,P005,95.44,193.93
2021-09-06,P005,86.84,179.6
2021-09-07,P005,80.14,171.44
2021-09-08,P005,81.66,174.51
2021-09-09,P005,81.78,190.02
2021-09-10,P005,99.65,194.77
2021-09-11,P005,95.69,218.18
2021-09-12,P005,101.46,205.62
2021-09-13,P005,83.74,173.64
2021-09-14,P005,86.34,182.67
2021-09-15,P005,74.48,166.46
2021-09-16,P005,82.7,190.7
2021-09-17,P005,90.68,174.29
2021-09-18,P005,93.07,179.66
2021-09-19,P005,108.74,202.82
2021-09-20,P005,98.52,205.35
2021-09-21,P005,90.05,202.39
2021-09-22,P005,83.24,197.04
2021-09-23,P005,90.77,196.07
2021-09-24,P005,77.82,176.99
2021-09-25,P005,100.92,208.87
2021-09-26,P005,88.31,176.86
2021-09-27,P005,86.55,168.1
2021-09-28,P005,86.38,190.75
2021-09-29,P005,86.1,176.05
2021-09-30,P005,73.35,172.7
2021-10-01,P005,83.48,184.68
2021-10-02,P005,93.43,195.91
2021-10-03,P005,93.31,202.69
2021-10-04,P005,95.27,203.59
2021-10-05,P005,103.86,205.81
2021-10-06,P005,81.49,177.07
2021-10-07,P005,76.16,177.24
2021-10-08,P005,79.11,173.15
2021-10-09,P005,91.26,189.29
2021-10-10,P005,89.18,215.36
2021-10-11,P005,93.37,195.19
2021-10-12,P005,86.42,190.92
2021-10-13,P005,76.68,169.62
